id	geneset_id	gene_id
7450	187	1748
7451	187	24042
7452	187	6767
7453	187	5360
7454	187	5361
7455	187	5362
7456	187	6769
7457	187	1780
7458	187	4852
7459	187	6772
7460	187	6773
7461	187	8568
7462	187	7673
7463	187	1786
7464	187	11766
7465	187	11772
7466	187	3711
7467	188	1541
7468	188	7
7469	188	6156
7470	188	16915
7471	188	6711
7472	188	3129
7473	188	6204
7474	188	6718
7475	188	1602
7476	188	11848
7477	188	1628
7478	188	11358
7479	188	18015
7480	188	8801
7481	188	11362
7482	188	11363
7483	188	11364
7484	188	11892
7485	188	2170
7486	188	4604
7487	188	1663
7488	188	1667
7489	188	11916
7490	188	11917
7491	188	11920
7492	188	1681
7493	188	12440
7494	188	8861
7495	188	13469
7496	188	172
7497	188	1709
7498	188	175
7499	188	6860
7500	188	9951
7501	188	18152
7502	188	8986
7503	188	5432
7504	188	8507
7505	188	5439
7506	188	5440
7507	188	9031
7508	188	5965
7509	188	5971
7510	188	30035
7511	188	5974
7512	188	5978
7513	188	5985
7514	188	5988
7515	188	5992
7516	188	5993
7517	188	5994
7518	188	6008
7519	188	6010
7520	188	6012
7521	188	6015
7522	188	2432
7523	188	2434
7524	188	2435
7525	188	2436
7526	188	6018
7527	188	6021
7528	188	2439
7529	188	6023
7530	188	10634
7531	188	7562
7532	188	10637
7533	188	10638
7534	188	10639
7535	188	6030
7536	188	5013
7537	188	6554
7538	188	2983
7539	188	9642
7540	188	9644
7541	188	9650
7542	188	949
7543	188	19383
7544	188	7098
7545	188	19391
7546	188	14281
7547	188	4566
7548	188	24029
7549	188	6116
7550	188	6131
7551	188	11766
7552	188	4602
7553	188	6140
7554	189	3078
7555	189	10767
7556	189	12816
7557	189	8729
7558	189	6176
7559	189	10788
7560	189	5157
7561	189	4647
7562	189	4648
7563	189	7211
7564	189	4652
7565	189	13870
7566	189	4655
7567	189	4657
7568	189	10290
7569	189	10291
7570	189	11831
7571	189	4668
7572	189	15934
7573	189	11327
7574	189	6722
7575	189	3650
7576	189	30792
7577	189	23114
7578	189	8781
7579	189	4693
7580	189	8789
7581	189	9817
7582	189	3164
7583	189	9824
7584	189	15971
7585	189	9828
7586	189	16996
7587	189	16999
7588	189	2664
7589	189	9839
7590	189	626
7591	189	6771
7592	189	7803
7593	189	15484
7594	189	19071
7595	189	18576
7596	189	13974
7597	189	9369
7598	189	12441
7599	189	14491
7600	189	25754
7601	189	2717
7602	189	15518
7603	189	2718
7604	189	21157
7605	189	27815
7606	189	7849
7607	189	7851
7608	189	7852
7609	189	11438
7610	189	1712
7611	189	697
7612	189	186
7613	189	9928
7614	189	11467
7615	189	11469
7616	189	11474
7617	189	7892
7618	189	2264
7619	189	11998
7620	189	20194
7621	189	4844
7622	189	237
7623	189	9968
7624	189	9970
7625	189	9971
7626	189	9972
7627	189	9973
7628	189	19702
7629	189	17144
7630	189	2810
7631	189	18178
7632	189	24324
7633	189	7944
7634	189	19721
7635	189	11534
7636	189	12563
7637	189	11540
7638	189	11542
7639	189	11543
7640	189	4377
7641	189	14106
7642	189	11545
7643	189	11546
7644	189	2847
7645	189	2858
7646	189	29488
7647	189	11569
7648	189	28466
7649	189	16695
7650	189	12609
7651	189	18755
7652	189	1867
7653	189	10075
7654	189	13666
7655	189	11620
7656	189	18276
7657	189	361
7658	189	3433
7659	189	3434
7660	189	3435
7661	189	3436
7662	189	3437
7663	189	3439
7664	189	18287
7665	189	8056
7666	189	30073
7667	189	30076
7668	189	13182
7669	189	11137
7670	189	27015
7671	189	13195
7672	189	15759
7673	189	17296
7674	189	17298
7675	189	17820
7676	189	6053
7677	189	10662
7678	189	2485
7679	189	24515
7680	189	20932
7681	189	6598
7682	189	20422
7683	189	4556
7684	189	9173
7685	189	9174
7686	189	9175
7687	189	20439
7688	189	9181
7689	189	17376
7690	189	9184
7691	189	9187
7692	189	30179
7693	189	9189
7694	189	9191
7695	189	9192
7696	189	9193
7697	189	9194
7698	189	7659
7699	189	9195
7700	189	9196
7701	189	9197
7702	189	9198
7703	189	18424
7704	190	3584
7705	190	5122
7706	190	4621
7707	190	7181
7708	190	1551
7709	190	16909
7710	190	11279
7711	190	10774
7712	190	16918
7713	190	12825
7714	190	13339
7715	190	10780
7716	190	10781
7717	190	19998
7718	190	10783
7719	190	8740
7720	190	12327
7721	190	3113
7722	190	1578
7723	190	3114
7724	190	1580
7725	190	3115
7726	190	1582
7727	190	3118
7728	190	7212
7729	190	30764
7730	190	10290
7731	190	1591
7732	190	1599
7733	190	11839
7734	190	7745
7735	190	15937
7736	190	6216
7737	190	76
7738	190	1101
7739	190	9804
7740	190	11340
7741	190	593
7742	190	9811
7743	190	30292
7744	190	9813
7745	190	11354
7746	190	9826
7747	190	11875
7748	190	6759
7749	190	18538
7750	190	6763
7751	190	13422
7752	190	6769
7753	190	12401
7754	190	5241
7755	190	1148
7756	190	9341
7757	190	11390
7758	190	1151
7759	190	10879
7760	190	11393
7761	190	13954
7762	190	4739
7763	190	4741
7764	190	11397
7765	190	4743
7766	190	13447
7767	190	19083
7768	190	10894
7769	190	9874
7770	190	3225
7771	190	9370
7772	190	9885
7773	190	3229
7774	190	10911
7775	190	9893
7776	190	6324
7777	190	20664
7778	190	1722
7779	190	1723
7780	190	14011
7781	190	1725
7782	190	1726
7783	190	5309
7784	190	1728
7785	190	14013
7786	190	10434
7787	190	7882
7788	190	1739
7789	190	1744
7790	190	1745
7791	190	11986
7792	190	11989
7793	190	11479
7794	190	6876
7795	190	1249
7796	190	14569
7797	190	9962
7798	190	1773
7799	190	7406
7800	190	6388
7801	190	6391
7802	190	6392
7803	190	1785
7804	190	6393
7805	190	6395
7806	190	15608
7807	190	1789
7808	190	1791
7809	190	6400
7810	190	17151
7811	190	11524
7812	190	13584
7813	190	12562
7814	190	790
7815	190	6944
7816	190	6945
7817	190	6948
7818	190	6949
7819	190	10532
7820	190	8491
7821	190	4910
7822	190	29489
7823	190	11057
7824	190	4916
7825	190	11063
7826	190	1851
7827	190	1856
7828	190	1857
7829	190	16705
7830	190	16713
7831	190	2890
7832	190	7000
7833	190	7001
7834	190	29535
7835	190	11104
7836	190	12791
7837	190	11111
7838	190	18282
7839	190	6510
7840	190	2928
7841	190	9077
7842	190	886
7843	190	1910
7844	190	6518
7845	190	17273
7846	190	4986
7847	190	8059
7848	190	7548
7849	190	30073
7850	190	8574
7851	190	7553
7852	190	8065
7853	190	8068
7854	190	1925
7855	190	17797
7856	190	1928
7857	190	14219
7858	190	5004
7859	190	5010
7860	190	5012
7861	190	6038
7862	190	11158
7863	190	9113
7864	190	13723
7865	190	17821
7866	190	30626
7867	190	6058
7868	190	5036
7869	190	8109
7870	190	8114
7871	190	3508
7872	190	3511
7873	190	952
7874	190	5048
7875	190	20418
7876	190	7107
7877	190	17346
7878	190	3527
7879	190	6600
7880	190	457
7881	190	3017
7882	190	2000
7883	190	17364
7884	190	16856
7885	190	9177
7886	190	9690
7887	190	7644
7888	190	12766
7889	190	9186
7890	190	9701
7891	190	998
7892	190	1510
7893	190	11749
7894	190	17895
7895	190	6637
7896	190	7667
7897	190	3061
7898	190	24054
7899	190	2551
7900	190	11766
7901	190	2553
7902	190	2554
7903	190	2556
7904	190	24575
7905	191	4096
7906	191	11273
7907	191	10251
7908	191	4620
7909	191	4623
7910	191	11280
7911	191	1044
7912	191	533
7913	191	2584
7914	191	21528
7915	191	1050
7916	191	1051
7917	191	4632
7918	191	1577
7919	191	43
7920	191	11820
7921	191	1069
7922	191	1582
7923	191	1583
7924	191	2095
7925	191	11821
7926	191	11822
7927	191	7733
7928	191	16952
7929	191	7737
7930	191	3642
7931	191	8763
7932	191	6204
7933	191	1085
7934	191	3133
7935	191	24132
7936	191	6724
7937	191	3659
7938	191	1100
7939	191	591
7940	191	592
7941	191	4689
7942	191	1628
7943	191	9310
7944	191	4193
7945	191	8804
7946	191	9317
7947	191	1639
7948	191	4714
7949	191	1131
7950	191	620
7951	191	1132
7952	191	5229
7953	191	6766
7954	191	2672
7955	191	2673
7956	191	9325
7957	191	11892
7958	191	6773
7959	191	8822
7960	191	5246
7961	191	1667
7962	191	15492
7963	191	1158
7964	191	9864
7965	191	11920
7966	191	1681
7967	191	2705
7968	191	9360
7969	191	11925
7970	191	668
7971	191	1694
7972	191	11936
7973	191	2726
7974	191	3240
7975	191	21169
7976	191	1726
7977	191	10946
7978	191	2772
7979	191	11989
7980	191	9439
7981	191	9955
7982	191	18152
7983	191	1771
7984	191	243
7985	191	1784
7986	191	1785
7987	191	3333
7988	191	5392
7989	191	785
7990	191	3353
7991	191	4893
7992	191	26398
7993	191	4383
7994	191	6430
7995	191	6943
7996	191	9508
7997	191	9509
7998	191	5414
7999	191	2348
8000	191	10540
8001	191	10541
8002	191	10547
8003	191	16695
8004	191	5434
8005	191	5439
8006	191	10050
8007	191	1876
8008	191	5467
8009	191	9051
8010	191	9055
8011	191	5986
8012	191	5475
8013	191	3430
8014	191	3431
8015	191	5991
8016	191	5992
8017	191	11774
8018	191	3443
8019	191	895
8020	191	12672
8021	191	6018
8022	191	25991
8023	191	5000
8024	191	9611
8025	191	8590
8026	191	7059
8027	191	9108
8028	191	3477
8029	191	5013
8030	191	6551
8031	191	2973
8032	191	6563
8033	191	11179
8034	191	11180
8035	191	959
8036	191	3012
8037	191	2501
8038	191	23496
8039	191	4553
8040	191	4555
8041	191	4556
8042	191	3535
8043	191	3537
8044	191	2514
8045	191	12761
8046	191	1499
8047	191	989
8048	191	1503
8049	191	992
8050	191	993
8051	191	994
8052	191	995
8053	191	1504
8054	191	1505
8055	191	1507
8056	191	1508
8057	191	1509
8058	191	1511
8059	191	6116
8060	191	6636
8061	191	6130
8062	191	1527
8063	191	11768
8064	191	7166
8065	191	4095
8066	192	16259
8067	192	4882
8068	192	9235
8069	192	30100
8070	192	10899
8071	192	6560
8072	192	18080
8073	192	10532
8074	192	9509
8075	192	13607
8076	192	6188
8077	192	1582
8078	192	9393
8079	192	29509
8080	192	4038
8081	192	711
8082	192	5192
8083	192	7881
8084	192	7882
8085	192	4043
8086	192	7883
8087	192	4045
8088	192	9928
8089	192	2908
8090	192	29151
8091	192	15973
8092	192	4201
8093	192	12780
8094	192	12784
8095	192	3060
8096	192	2551
8097	192	11641
8098	193	25090
8099	193	7688
8100	193	14859
8101	193	7694
8102	193	2579
8103	193	21524
8104	193	6677
8105	193	7702
8106	193	9236
8107	193	9752
8108	193	29
8109	193	7710
8110	193	30244
8111	193	26149
8112	193	6183
8113	193	26158
8114	193	49
8115	193	28722
8116	193	12852
8117	193	1593
8118	193	11322
8119	193	8763
8120	193	9276
8121	193	11834
8122	193	6719
8123	193	8768
8124	193	23621
8125	193	3149
8126	193	3151
8127	193	83
8128	193	2644
8129	193	30291
8130	193	598
8131	193	4180
8132	193	88
8133	193	89
8134	193	90
8135	193	1630
8136	193	28769
8137	193	12388
8138	193	613
8139	193	11366
8140	193	14951
8141	193	15465
8142	193	115
8143	193	118
8144	193	119
8145	193	26232
8146	193	30843
8147	193	8830
8148	193	1663
8149	193	1664
8150	193	646
8151	193	16519
8152	193	2698
8153	193	9354
8154	193	9356
8155	193	24717
8156	193	17038
8157	193	30863
8158	193	2192
8159	193	23697
8160	193	30862
8161	193	8856
8162	193	2202
8163	193	16039
8164	193	8874
8165	193	2732
8166	193	8876
8167	193	7857
8168	193	17587
8169	193	12468
8170	193	695
8171	193	10937
8172	193	11449
8173	193	6143
8174	193	11451
8175	193	11453
8176	193	4799
8177	193	10943
8178	193	2753
8179	193	15559
8180	193	8905
8181	193	11979
8182	193	6865
8183	193	10449
8184	193	24276
8185	193	25302
8186	193	12508
8187	193	10979
8188	193	10980
8189	193	2277
8190	193	14054
8191	193	10469
8192	193	14565
8193	193	12518
8194	193	8940
8195	193	237
8196	193	19696
8197	193	2291
8198	193	10995
8199	193	2294
8200	193	248
8201	193	18170
8202	193	1789
8203	193	18175
8204	193	5382
8205	193	5384
8206	193	5386
8207	193	17164
8208	193	6936
8209	193	1304
8210	193	2330
8211	193	2843
8212	193	3357
8213	193	24865
8214	193	11041
8215	193	806
8216	193	1318
8217	193	2342
8218	193	11559
8219	193	11562
8220	193	12585
8221	193	2860
8222	193	4908
8223	193	26926
8224	193	8498
8225	193	3383
8226	193	6968
8227	193	6971
8228	193	5439
8229	193	13633
8230	193	326
8231	193	6983
8232	193	10056
8233	193	3402
8234	193	2896
8235	193	850
8236	193	2898
8237	193	6484
8238	193	28503
8239	193	29534
8240	193	20325
8241	193	4456
8242	193	362
8243	193	19310
8244	193	10606
8245	193	2422
8246	193	9595
8247	193	30077
8248	193	30078
8249	193	17281
8250	193	11141
8251	193	25991
8252	193	12681
8253	193	3471
8254	193	20880
8255	193	404
8256	193	7064
8257	193	6553
8258	193	3482
8259	193	29594
8260	193	414
8261	193	6047
8262	193	20389
8263	193	7590
8264	193	20390
8265	193	11179
8266	193	1974
8267	193	1976
8268	193	10681
8269	193	10682
8270	193	28606
8271	193	962
8272	193	10690
8273	193	6597
8274	193	8134
8275	193	21449
8276	193	4042
8277	193	4555
8278	193	4556
8279	193	25550
8280	193	26064
8281	193	11220
8282	193	15829
8283	193	9688
8284	193	986
8285	193	30171
8286	193	6621
8287	193	24547
8288	193	484
8289	193	3559
8290	193	24041
8291	193	1001
8292	193	17899
8293	193	1516
8294	193	24047
8295	193	9208
8296	193	3579
8297	193	4095
8298	194	1537
8299	194	2049
8300	194	11778
8301	194	12801
8302	194	3591
8303	194	3594
8304	194	2064
8305	194	17428
8306	194	10773
8307	194	1046
8308	194	23
8309	194	21533
8310	194	11805
8311	194	33
8312	194	6177
8313	194	547
8314	194	11810
8315	194	14370
8316	194	1063
8317	194	26152
8318	194	15913
8319	194	9259
8320	194	9771
8321	194	3629
8322	194	1582
8323	194	6192
8324	194	25648
8325	194	5172
8326	194	11829
8327	194	5192
8328	194	3656
8329	194	10827
8330	194	78
8331	194	14416
8332	194	19037
8333	194	18015
8334	194	20581
8335	194	11877
8336	194	26217
8337	194	10858
8338	194	30829
8339	194	11374
8340	194	8821
8341	194	3703
8342	194	14458
8343	194	636
8344	194	15997
8345	194	1664
8346	194	644
8347	194	3720
8348	194	3721
8349	194	6280
8350	194	651
8351	194	29832
8352	194	16523
8353	194	9864
8354	194	23696
8355	194	1681
8356	194	25745
8357	194	4243
8358	194	8852
8359	194	9878
8360	194	1180
8361	194	17054
8362	194	3231
8363	194	670
8364	194	9891
8365	194	3240
8366	194	10922
8367	194	3755
8368	194	18607
8369	194	12976
8370	194	4274
8371	194	28850
8372	194	694
8373	194	14007
8374	194	25786
8375	194	31419
8376	194	10939
8377	194	10938
8378	194	10942
8379	194	10431
8380	194	11459
8381	194	4296
8382	194	11979
8383	194	6348
8384	194	7372
8385	194	8910
8386	194	3796
8387	194	6358
8388	194	3800
8389	194	10969
8390	194	11480
8391	194	10977
8392	194	18657
8393	194	12004
8394	194	12006
8395	194	232
8396	194	11498
8397	194	25835
8398	194	12524
8399	194	6893
8400	194	9967
8401	194	240
8402	194	10994
8403	194	3316
8404	194	245
8405	194	3318
8406	194	10996
8407	194	29435
8408	194	11005
8409	194	19721
8410	194	6415
8411	194	11024
8412	194	7956
8413	194	6421
8414	194	12565
8415	194	18717
8416	194	17693
8417	194	6430
8418	194	20767
8419	194	17187
8420	194	6436
8421	194	2860
8422	194	6446
8423	194	11060
8424	194	19765
8425	194	24885
8426	194	11063
8427	194	1850
8428	194	21308
8429	194	8001
8430	194	11075
8431	194	18757
8432	194	6472
8433	194	2897
8434	194	7508
8435	194	5465
8436	194	1371
8437	194	8541
8438	194	5473
8439	194	10599
8440	194	25964
8441	194	367
8442	194	3955
8443	194	7545
8444	194	7546
8445	194	7547
8446	194	24956
8447	194	9599
8448	194	7553
8449	194	6021
8450	194	25478
8451	194	9108
8452	194	15764
8453	194	410
8454	194	1435
8455	194	924
8456	194	8604
8457	194	26011
8458	194	1440
8459	194	17825
8460	194	13222
8461	194	937
8462	194	22953
8463	194	29100
8464	194	18349
8465	194	11694
8466	194	10672
8467	194	22962
8468	194	6067
8469	194	22963
8470	194	7091
8471	194	17852
8472	194	15804
8473	194	11199
8474	194	1984
8475	194	29129
8476	194	29643
8477	194	10699
8478	194	18381
8479	194	463
8480	194	29136
8481	194	17360
8482	194	9171
8483	194	12762
8484	194	30171
8485	194	990
8486	194	7135
8487	194	11744
8488	194	12770
8489	194	7650
8490	194	10724
8491	194	14315
8492	194	29164
8493	194	11755
8494	194	11757
8495	194	29173
8496	194	13814
8497	194	7673
8498	195	12801
8499	195	11782
8500	195	3591
8501	195	2064
8502	195	16
8503	195	4114
8504	195	8723
8505	195	4116
8506	195	17428
8507	195	10773
8508	195	7193
8509	195	11805
8510	195	12830
8511	195	33
8512	195	6177
8513	195	547
8514	195	14370
8515	195	5157
8516	195	8742
8517	195	1063
8518	195	1577
8519	195	18985
8520	195	15913
8521	195	9259
8522	195	3629
8523	195	1582
8524	195	6190
8525	195	6192
8526	195	9771
8527	195	12525
8528	195	5172
8529	195	11829
8530	195	10810
8531	195	9787
8532	195	8763
8533	195	12862
8534	195	6720
8535	195	3656
8536	195	11344
8537	195	18518
8538	195	18015
8539	195	12388
8540	195	20581
8541	195	12390
8542	195	11877
8543	195	17513
8544	195	3690
8545	195	10858
8546	195	1132
8547	195	10867
8548	195	8821
8549	195	120
8550	195	15993
8551	195	20090
8552	195	14974
8553	195	10879
8554	195	1664
8555	195	11397
8556	195	3720
8557	195	3721
8558	195	6280
8559	195	651
8560	195	21643
8561	195	1681
8562	195	17041
8563	195	17563
8564	195	3231
8565	195	9891
8566	195	11943
8567	195	3240
8568	195	10922
8569	195	3755
8570	195	1709
8571	195	9392
8572	195	7859
8573	195	694
8574	195	14007
8575	195	1723
8576	195	31419
8577	195	4285
8578	195	10942
8579	195	10431
8580	195	11459
8581	195	4296
8582	195	11979
8583	195	6348
8584	195	8910
8585	195	1744
8586	195	1748
8587	195	3796
8588	195	6358
8589	195	6359
8590	195	3800
8591	195	30425
8592	195	10969
8593	195	6875
8594	195	11989
8595	195	10977
8596	195	738
8597	195	12004
8598	195	17637
8599	195	9446
8600	195	12006
8601	195	28908
8602	195	2285
8603	195	6893
8604	195	9967
8605	195	8941
8606	195	5361
8607	195	10994
8608	195	12019
8609	195	10996
8610	195	245
8611	195	758
8612	195	11003
8613	195	2303
8614	195	10499
8615	195	3334
8616	195	5383
8617	195	17677
8618	195	6415
8619	195	7956
8620	195	12566
8621	195	18717
8622	195	20767
8623	195	17187
8624	195	6436
8625	195	2860
8626	195	817
8627	195	11063
8628	195	21308
8629	195	5948
8630	195	6972
8631	195	8001
8632	195	9025
8633	195	11075
8634	195	328
8635	195	9044
8636	195	2904
8637	195	1371
8638	195	1373
8639	195	6493
8640	195	5473
8641	195	10599
8642	195	6511
8643	195	3955
8644	195	7028
8645	195	1400
8646	195	7545
8647	195	17274
8648	195	9595
8649	195	9599
8650	195	29572
8651	195	4485
8652	195	6021
8653	195	9103
8654	195	10640
8655	195	5008
8656	195	403
8657	195	410
8658	195	3482
8659	195	8604
8660	195	1440
8661	195	17825
8662	195	6051
8663	195	937
8664	195	18349
8665	195	11694
8666	195	10672
8667	195	11184
8668	195	7091
8669	195	9658
8670	195	17852
8671	195	15804
8672	195	958
8673	195	11199
8674	195	1984
8675	195	1991
8676	195	7627
8677	195	463
8678	195	13265
8679	195	12762
8680	195	30171
8681	195	990
8682	195	7135
8683	195	11744
8684	195	12770
8685	195	7650
8686	195	10724
8687	195	6629
8688	195	3560
8689	195	11755
8690	195	11757
8691	195	11761
8692	195	6130
8693	195	13812
8694	195	1527
8695	195	7673
8696	195	3068
8697	195	24575
8698	196	6150
8699	196	9228
8700	196	4623
8701	196	11291
8702	196	12833
8703	196	5154
8704	196	11300
8705	196	1582
8706	196	1585
8707	196	1077
8708	196	9781
8709	196	55
8710	196	10810
8711	196	17468
8712	196	4685
8713	196	26212
8714	196	11876
8715	196	17513
8716	196	4714
8717	196	16493
8718	196	622
8719	196	6776
8720	196	2690
8721	196	15492
8722	196	13448
8723	196	3721
8724	196	30873
8725	196	7838
8726	196	6816
8727	196	163
8728	196	17064
8729	196	12457
8730	196	1719
8731	196	17598
8732	196	2752
8733	196	10432
8734	196	12485
8735	196	23238
8736	196	8907
8737	196	6869
8738	196	217
8739	196	6363
8740	196	6364
8741	196	12005
8742	196	30953
8743	196	7679
8744	196	17646
8745	196	1777
8746	196	10994
8747	196	3326
8748	196	5387
8749	196	4876
8750	196	14107
8751	196	28956
8752	196	18717
8753	196	4387
8754	196	6436
8755	196	2859
8756	196	10540
8757	196	6446
8758	196	17717
8759	196	6968
8760	196	21308
8761	196	16701
8762	196	10571
8763	196	8550
8764	196	12648
8765	196	17257
8766	196	17260
8767	196	370
8768	196	7027
8769	196	11123
8770	196	30590
8771	196	391
8772	196	9612
8773	196	910
8774	196	15759
8775	196	5006
8776	196	5007
8777	196	914
8778	196	409
8779	196	924
8780	196	21923
8781	196	29100
8782	196	11184
8783	196	9651
8784	196	16826
8785	196	6075
8786	196	1470
8787	196	6083
8788	196	6597
8789	196	17362
8790	196	10706
8791	196	4055
8792	196	6111
8793	196	6631
8794	196	3570
8795	196	3574
8796	196	7671
8797	196	10751
8798	197	4096
8799	197	16898
8800	197	16901
8801	197	1030
8802	197	6153
8803	197	11273
8804	197	4620
8805	197	6158
8806	197	6160
8807	197	1046
8808	197	1052
8809	197	9248
8810	197	13345
8811	197	2095
8812	197	3631
8813	197	6707
8814	197	10805
8815	197	10807
8816	197	10809
8817	197	5178
8818	197	7227
8819	197	11322
8820	197	10822
8821	197	12363
8822	197	9293
8823	197	78
8824	197	11350
8825	197	3676
8826	197	612
8827	197	6250
8828	197	6251
8829	197	108
8830	197	620
8831	197	2157
8832	197	26221
8833	197	11374
8834	197	2675
8835	197	3702
8836	197	15997
8837	197	1663
8838	197	3712
8839	197	129
8840	197	5247
8841	197	29823
8842	197	29824
8843	197	10886
8844	197	143
8845	197	2192
8846	197	2197
8847	197	2201
8848	197	2203
8849	197	9884
8850	197	164
8851	197	165
8852	197	2212
8853	197	2213
8854	197	3750
8855	197	11943
8856	197	11944
8857	197	11945
8858	197	11946
8859	197	8877
8860	197	11948
8861	197	11949
8862	197	11950
8863	197	9394
8864	197	6326
8865	197	4279
8866	197	8889
8867	197	25786
8868	197	30907
8869	197	190
8870	197	7872
8871	197	7881
8872	197	6349
8873	197	30417
8874	197	2770
8875	197	2771
8876	197	3284
8877	197	21719
8878	197	11480
8879	197	1753
8880	197	6874
8881	197	15580
8882	197	14565
8883	197	12006
8884	197	2279
8885	197	9449
8886	197	11499
8887	197	6892
8888	197	12011
8889	197	12012
8890	197	2287
8891	197	240
8892	197	10483
8893	197	14068
8894	197	1784
8895	197	6915
8896	197	3354
8897	197	11553
8898	197	4389
8899	197	2342
8900	197	9509
8901	197	10023
8902	197	811
8903	197	303
8904	197	11055
8905	197	9017
8906	197	2874
8907	197	15678
8908	197	321
8909	197	3394
8910	197	329
8911	197	10571
8912	197	5456
8913	197	6993
8914	197	6482
8915	197	339
8916	197	6996
8917	197	2389
8918	197	6997
8919	197	11089
8920	197	5464
8921	197	11610
8922	197	15710
8923	197	5472
8924	197	868
8925	197	5476
8926	197	3431
8927	197	361
8928	197	17257
8929	197	6511
8930	197	2928
8931	197	1395
8932	197	2933
8933	197	11126
8934	197	1405
8935	197	7551
8936	197	7552
8937	197	3971
8938	197	9603
8939	197	392
8940	197	7566
8941	197	7567
8942	197	9104
8943	197	7569
8944	197	7572
8945	197	7573
8946	197	7574
8947	197	12694
8948	197	7577
8949	197	7578
8950	197	7579
8951	197	7582
8952	197	7583
8953	197	7584
8954	197	7585
8955	197	1955
8956	197	9636
8957	197	7590
8958	197	2472
8959	197	937
8960	197	1961
8961	197	7597
8962	197	22958
8963	197	1967
8964	197	11181
8965	197	1461
8966	197	13752
8967	197	4025
8968	197	7612
8969	197	7613
8970	197	7614
8971	197	8636
8972	197	2499
8973	197	11717
8974	197	1991
8975	197	1994
8976	197	4555
8977	197	1996
8978	197	11219
8979	197	30171
8980	197	4065
8981	197	7139
8982	197	3557
8983	197	1512
8984	197	1513
8985	197	7656
8986	197	13291
8987	197	9704
8988	197	11240
8989	197	24042
8990	197	495
8991	197	3569
8992	197	3057
8993	197	3059
8994	197	11766
8995	197	1529
8996	197	9726
8997	197	6143
8998	198	4115
8999	198	2076
9000	198	29
9001	198	9763
9002	198	9764
9003	198	2090
9004	198	555
9005	198	2092
9006	198	563
9007	198	564
9008	198	565
9009	198	566
9010	198	15927
9011	198	9783
9012	198	11322
9013	198	1084
9014	198	16959
9015	198	9792
9016	198	1090
9017	198	10831
9018	198	11855
9019	198	4181
9020	198	11357
9021	198	6752
9022	198	15971
9023	198	16996
9024	198	30309
9025	198	16998
9026	198	29799
9027	198	9325
9028	198	21496
9029	198	15487
9030	198	649
9031	198	652
9032	198	16524
9033	198	10895
9034	198	28304
9035	198	661
9036	198	1692
9037	198	17052
9038	198	3236
9039	198	11430
9040	198	11431
9041	198	22192
9042	198	11442
9043	198	2231
9044	198	2232
9045	198	30904
9046	198	2234
9047	198	188
9048	198	10432
9049	198	4296
9050	198	21194
9051	198	11983
9052	198	6871
9053	198	11486
9054	198	5343
9055	198	14562
9056	198	12005
9057	198	14579
9058	198	16636
9059	198	6430
9060	198	799
9061	198	16673
9062	198	4392
9063	198	10563
9064	198	10565
9065	198	4427
9066	198	4431
9067	198	853
9068	198	5467
9069	198	12644
9070	198	869
9071	198	6501
9072	198	12645
9073	198	11131
9074	198	18303
9075	198	13194
9076	198	6546
9077	198	8596
9078	198	15772
9079	198	2973
9080	198	11173
9081	198	11179
9082	198	8108
9083	198	10700
9084	198	10706
9085	198	7641
9086	198	7642
9087	198	2013
9088	198	2528
9089	198	2021
9090	198	6631
9091	198	15853
9092	198	1528
9093	198	29177
9094	199	20480
9095	199	18449
9096	199	7200
9097	199	16938
9098	199	43
9099	199	29232
9100	199	11312
9101	199	24118
9102	199	16952
9103	199	25153
9104	199	6727
9105	199	25163
9106	199	1612
9107	199	16465
9108	199	21077
9109	199	4183
9110	199	21081
9111	199	1119
9112	199	11363
9113	199	2158
9114	199	30831
9115	199	23166
9116	199	12932
9117	199	1682
9118	199	16031
9119	199	15520
9120	199	1697
9121	199	12962
9122	199	7854
9123	199	12471
9124	199	30908
9125	199	12490
9126	199	17623
9127	199	9437
9128	199	1247
9129	199	225
9130	199	24808
9131	199	9452
9132	199	3316
9133	199	14582
9134	199	5397
9135	199	5398
9136	199	5399
9137	199	4376
9138	199	5401
9139	199	5409
9140	199	5411
9141	199	5412
9142	199	5413
9143	199	5414
9144	199	10020
9145	199	9532
9146	199	1348
9147	199	30021
9148	199	4933
9149	199	1349
9150	199	12616
9151	199	9545
9152	199	9546
9153	199	29517
9154	199	25942
9155	199	5977
9156	199	9568
9157	199	9569
9158	199	7532
9159	199	21870
9160	199	6015
9161	199	2432
9162	199	9092
9163	199	27015
9164	199	6023
9165	199	10637
9166	199	10638
9167	199	914
9168	199	16276
9169	199	8086
9170	199	15768
9171	199	17817
9172	199	8090
9173	199	16283
9174	199	21919
9175	199	6564
9176	199	18345
9177	199	23472
9178	199	23992
9179	199	18873
9180	199	12729
9181	199	4053
9182	199	26072
9183	199	1499
9184	199	10720
9185	199	6116
9186	199	1509
9187	199	6117
9188	199	6122
9189	199	6130
9190	199	6131
9191	200	20480
9192	200	16390
9193	200	1037
9194	200	18449
9195	200	6162
9196	200	30227
9197	200	14870
9198	200	11292
9199	200	3613
9200	200	16938
9201	200	43
9202	200	6192
9203	200	29232
9204	200	11312
9205	200	15925
9206	200	16952
9207	200	16442
9208	200	11322
9209	200	1093
9210	200	6727
9211	200	2121
9212	200	25163
9213	200	8781
9214	200	16465
